COD_CONTA,DSC_ESTADO_CIVIL,DSC_SUITABILITY
8143,DIVORCIADO(A),AGRESSIVO
8144,SOLTEIRO(A),AGRESSIVO
8145,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8146,SOLTEIRO(A),CONSERVADOR
8147,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8148,SOLTEIRO(A),AGRESSIVO
8149,VIUVO(A),MODERADO
8150,DIVORCIADO(A),MODERADO
8151,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8152,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8153,UNIÃO ESTÁVEL,NÃO INFORMADO
8154,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8155,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8156,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8157,SOLTEIRO(A),AGRESSIVO
8158,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8159,UNIÃO ESTÁVEL,AGRESSIVO
8160,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8161,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8162,DIVORCIADO(A),MODERADO
8163,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8164,DESQUITADO(A),AGRESSIVO
8165,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8166,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8167,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8168,SOLTEIRO(A),MODERADO
8169,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8170,SOLTEIRO(A),NÃO INFORMADO
8171,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8172,SOLTEIRO(A),MODERADO
8173,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8174,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8175,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8176,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8177,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8178,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8179,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8180,SOLTEIRO(A),AGRESSIVO
8181,SOLTEIRO(A),AGRESSIVO
8182,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8183,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8184,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8185,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8186,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8187,UNIÃO ESTÁVEL,AGRESSIVO
8188,DIVORCIADO(A),MODERADO
8189,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8190,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8191,DIVORCIADO(A),AGRESSIVO
8192,DIVORCIADO(A),AGRESSIVO
8193,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8194,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8195,SOLTEIRO(A),AGRESSIVO
8196,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8197,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8198,SOLTEIRO(A),MODERADO
8199,DIVORCIADO(A),AGRESSIVO
8200,UNIÃO ESTÁVEL,AGRESSIVO
8201,DIVORCIADO(A),MODERADO
8202,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8203,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8204,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
8205,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8206,SOLTEIRO(A),AGRESSIVO
8207,SOLTEIRO(A),AGRESSIVO
8208,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8209,SOLTEIRO(A),CONSERVADOR
8210,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8211,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8212,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8213,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8214,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8215,DIVORCIADO(A),AGRESSIVO
8216,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8217,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8218,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8219,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8220,SOLTEIRO(A),AGRESSIVO
8221,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8222,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8223,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8224,SOLTEIRO(A),MODERADO
8225,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8226,SOLTEIRO(A),MODERADO
8227,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8228,SOLTEIRO(A),MODERADO
8229,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8230,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8231,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8232,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8233,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8234,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8235,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8236,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8237,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8238,DIVORCIADO(A),MODERADO
8239,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8240,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8241,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8242,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8243,SOLTEIRO(A),MODERADO
8244,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8245,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8246,SOLTEIRO(A),AGRESSIVO
8247,SOLTEIRO(A),AGRESSIVO
8248,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8249,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8250,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8251,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8252,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8253,DIVORCIADO(A),MODERADO
8254,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8255,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8256,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8257,VIUVO(A),MODERADO
8258,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8259,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8260,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8261,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8262,UNIÃO ESTÁVEL,MODERADO
8263,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8264,DIVORCIADO(A),AGRESSIVO
8265,UNIÃO ESTÁVEL,AGRESSIVO
8266,UNIÃO ESTÁVEL,AGRESSIVO
8267,SOLTEIRO(A),AGRESSIVO
8268,DIVORCIADO(A),AGRESSIVO
8269,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8270,SOLTEIRO(A),AGRESSIVO
8271,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8272,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8273,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8274,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8275,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8276,DESQUITADO(A),AGRESSIVO
8277,SOLTEIRO(A),MODERADO
8278,DIVORCIADO(A),MODERADO
8279,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8280,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8281,UNIÃO ESTÁVEL,AGRESSIVO
8282,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8283,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8284,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8285,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8286,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8287,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8288,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8289,DIVORCIADO(A),MODERADO
8290,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8291,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8292,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8293,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8294,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8295,UNIÃO ESTÁVEL,AGRESSIVO
8296,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8297,SOLTEIRO(A),MODERADO
8298,UNIÃO ESTÁVEL,AGRESSIVO
8299,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8300,UNIÃO ESTÁVEL,AGRESSIVO
8301,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8302,VIUVO(A),MODERADO
8303,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8304,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8305,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8306,SOLTEIRO(A),AGRESSIVO
8307,SOLTEIRO(A),AGRESSIVO
8308,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8309,DIVORCIADO(A),MODERADO
8310,UNIÃO ESTÁVEL,AGRESSIVO
8311,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8312,DIVORCIADO(A),MODERADO
8313,SOLTEIRO(A),MODERADO
8314,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8315,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8316,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8317,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8318,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8319,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8320,UNIÃO ESTÁVEL,AGRESSIVO
8321,DIVORCIADO(A),MODERADO
8322,VIUVO(A),MODERADO
8323,DIVORCIADO(A),AGRESSIVO
8324,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8325,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8326,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8327,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8328,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8329,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8330,UNIÃO ESTÁVEL,AGRESSIVO
8331,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8332,VIUVO(A),AGRESSIVO
8333,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8334,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8335,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8336,SOLTEIRO(A),AGRESSIVO
8337,VIUVO(A),MODERADO
8338,SOLTEIRO(A),AGRESSIVO
8339,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8340,SOLTEIRO(A),MODERADO
8341,SOLTEIRO(A),MODERADO
8342,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8343,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8344,SOLTEIRO(A),AGRESSIVO
8345,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8346,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8347,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8348,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8349,DIVORCIADO(A),MODERADO
8350,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8351,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8352,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8353,DIVORCIADO(A),AGRESSIVO
8354,SOLTEIRO(A),MODERADO
8355,DIVORCIADO(A),AGRESSIVO
8356,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8357,DIVORCIADO(A),MODERADO
8358,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8359,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8360,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8361,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8362,UNIÃO ESTÁVEL,AGRESSIVO
8363,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8364,SOLTEIRO(A),MODERADO
8365,UNIÃO ESTÁVEL,AGRESSIVO
8366,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8367,SOLTEIRO(A),AGRESSIVO
8368,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8369,SOLTEIRO(A),AGRESSIVO
8370,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8371,UNIÃO ESTÁVEL,MODERADO
8372,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8373,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8374,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8375,SOLTEIRO(A),AGRESSIVO
8376,SOLTEIRO(A),AGRESSIVO
8377,UNIÃO ESTÁVEL,AGRESSIVO
8378,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8379,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8380,SOLTEIRO(A),AGRESSIVO
8381,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8382,SOLTEIRO(A),NÃO INFORMADO
8383,UNIÃO ESTÁVEL,AGRESSIVO
8384,SOLTEIRO(A),AGRESSIVO
8385,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8386,DIVORCIADO(A),MODERADO
8387,VIUVO(A),AGRESSIVO
8388,SOLTEIRO(A),AGRESSIVO
8389,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8390,DIVORCIADO(A),AGRESSIVO
8391,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8392,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8393,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8394,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8395,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8396,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8397,SOLTEIRO(A),AGRESSIVO
8398,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8399,UNIÃO ESTÁVEL,AGRESSIVO
8400,DIVORCIADO(A),MODERADO
8401,DIVORCIADO(A),MODERADO
8402,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8403,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8404,DIVORCIADO(A),AGRESSIVO
8405,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8406,SOLTEIRO(A),AGRESSIVO
8407,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8408,SOLTEIRO(A),MODERADO
8409,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8410,SOLTEIRO(A),AGRESSIVO
8411,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8412,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8413,DIVORCIADO(A),AGRESSIVO
8414,SOLTEIRO(A),AGRESSIVO
8415,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8416,VIUVO(A),MODERADO
8417,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8418,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8419,VIUVO(A),AGRESSIVO
8420,VIUVO(A),AGRESSIVO
8421,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8422,SOLTEIRO(A),MODERADO
8423,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8424,SOLTEIRO(A),AGRESSIVO
8425,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8426,UNIÃO ESTÁVEL,AGRESSIVO
8427,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8428,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8429,SOLTEIRO(A),AGRESSIVO
8430,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8431,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8432,SOLTEIRO(A),AGRESSIVO
8433,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8434,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8435,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8436,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8437,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8438,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8439,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8440,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8441,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8442,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8443,UNIÃO ESTÁVEL,AGRESSIVO
8444,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8445,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8446,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8447,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8448,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
8449,DIVORCIADO(A),MODERADO
8450,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8451,DIVORCIADO(A),AGRESSIVO
8452,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8453,SOLTEIRO(A),AGRESSIVO
8454,SOLTEIRO(A),AGRESSIVO
8455,DIVORCIADO(A),MODERADO
8456,DIVORCIADO(A),AGRESSIVO
8457,UNIÃO ESTÁVEL,MODERADO
8458,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8459,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8460,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8461,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8462,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8463,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8464,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8465,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8466,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8467,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8468,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8469,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8470,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8471,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8472,SOLTEIRO(A),AGRESSIVO
8473,SOLTEIRO(A),AGRESSIVO
8474,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8475,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8476,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8477,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8478,SOLTEIRO(A),AGRESSIVO
8479,DIVORCIADO(A),MODERADO
8480,SOLTEIRO(A),AGRESSIVO
8481,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8482,SOLTEIRO(A),AGRESSIVO
8483,SOLTEIRO(A),NÃO INFORMADO
8484,DIVORCIADO(A),AGRESSIVO
8485,SOLTEIRO(A),AGRESSIVO
8486,SOLTEIRO(A),AGRESSIVO
8487,UNIÃO ESTÁVEL,AGRESSIVO
8488,SOLTEIRO(A),MODERADO
8489,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8490,SOLTEIRO(A),AGRESSIVO
8491,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8492,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8493,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
8494,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8495,DIVORCIADO(A),MODERADO
8496,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8497,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8498,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8499,SOLTEIRO(A),AGRESSIVO
8500,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8501,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8502,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8503,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8504,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8505,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8506,UNIÃO ESTÁVEL,MODERADO
8507,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8508,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8509,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8510,UNIÃO ESTÁVEL,AGRESSIVO
8511,SOLTEIRO(A),AGRESSIVO
8512,SOLTEIRO(A),AGRESSIVO
8513,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
8514,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8515,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8516,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8517,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8518,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8519,SOLTEIRO(A),AGRESSIVO
8520,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8521,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8522,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8523,SOLTEIRO(A),AGRESSIVO
8524,SOLTEIRO(A),MODERADO
8525,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8526,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8527,SOLTEIRO(A),AGRESSIVO
8528,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8529,SOLTEIRO(A),AGRESSIVO
8530,DIVORCIADO(A),AGRESSIVO
8531,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8532,UNIÃO ESTÁVEL,MODERADO
8533,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8534,SOLTEIRO(A),MODERADO
8535,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8536,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8537,UNIÃO ESTÁVEL,AGRESSIVO
8538,UNIÃO ESTÁVEL,AGRESSIVO
8539,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8540,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8541,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8542,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8543,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
8544,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8545,SOLTEIRO(A),AGRESSIVO
8546,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8547,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8548,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8549,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8550,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8551,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8552,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8553,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8554,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8555,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8556,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8557,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8558,DIVORCIADO(A),AGRESSIVO
8559,DIVORCIADO(A),AGRESSIVO
8560,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8561,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8562,DIVORCIADO(A),AGRESSIVO
8563,DESQUITADO(A),AGRESSIVO
8564,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
8565,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8566,SOLTEIRO(A),AGRESSIVO
8567,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8568,SOLTEIRO(A),MODERADO
8569,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8570,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8571,VIUVO(A),AGRESSIVO
8572,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
8573,SOLTEIRO(A),AGRESSIVO
